protein1,protein2,pred
PF3D7_0930400,PF3D7_1005600,0.433587407568803
PF3D7_0602200,PF3D7_1426200,0.531523715722226
PF3D7_0602200,PF3D7_1346300,0.36226472096511
PF3D7_0602200,PF3D7_0305700,0.32010214088274
PF3D7_0602200,PF3D7_1225800,0.311686977081053
PF3D7_0602200,PF3D7_1336800,0.619356305318077
PF3D7_0602200,PF3D7_1251200,0.432745800121645
PF3D7_0602200,PF3D7_0622800,0.259262004539252
PF3D7_1426200,PF3D7_1346300,0.43101022316151
PF3D7_1426200,PF3D7_0305700,0.463893962296963
PF3D7_1426200,PF3D7_1225800,0.393657118015406
PF3D7_1426200,PF3D7_1336800,0.28461351177977
PF3D7_1426200,PF3D7_1251200,0.371980222774768
PF3D7_1426200,PF3D7_0622800,0.213962857135055
PF3D7_1346300,PF3D7_0305700,0.567350860962724
PF3D7_1346300,PF3D7_1225800,0.461734999713769
PF3D7_1346300,PF3D7_1336800,0.247595302600499
PF3D7_1346300,PF3D7_1251200,0.254371691553461
PF3D7_1346300,PF3D7_0622800,0.204379951304045
PF3D7_0305700,PF3D7_1225800,0.55605369078649
PF3D7_0305700,PF3D7_0622800,0.117981391899161
PF3D7_1225800,PF3D7_0622800,0.272582885913345
PF3D7_1336800,PF3D7_1251200,0.605051496698923
PF3D7_1336800,PF3D7_0622800,0.207023446876359
PF3D7_0729200,PF3D7_1220900,0.612619075954358
PF3D7_0616000,PF3D7_1208900,0.602467667424485
PF3D7_0616000,PF3D7_1459600,0.497802152933606
PF3D7_0616000,PF3D7_1144600,0.351994019573319
PF3D7_0616000,PF3D7_1103800,0.418729693006213
PF3D7_0616000,PF3D7_0210600,0.387049939244846
PF3D7_0616000,PF3D7_0323500,0.35905950946461
PF3D7_0616000,PF3D7_0507600,0.34399177358948
PF3D7_0616000,PF3D7_1205900,0.305963790262013
PF3D7_0616000,PF3D7_1335700,0.29884821049251
PF3D7_0616000,PF3D7_1123100,0.251365509662583
PF3D7_1208900,PF3D7_1144600,0.420585245679134
PF3D7_1208900,PF3D7_1019900,0.162698342959944
PF3D7_1208900,PF3D7_1438000,0.159980574162421
PF3D7_1208900,PF3D7_1019000,0.159681234075341
PF3D7_0826500,PF3D7_1445900,0.598110753230383
PF3D7_0826500,PF3D7_1145400,0.595891268269602
PF3D7_0826500,PF3D7_1118000,0.287929366639401
PF3D7_1445900,PF3D7_1145400,0.526812420574969
PF3D7_1445900,PF3D7_1118000,0.277835039050082
PF3D7_1445900,PF3D7_1136300,0.237442383202445
PF3D7_1145400,PF3D7_1136300,0.263819145116788
PF3D7_1033100,PF3D7_0202100,0.5894131553707
PF3D7_1033100,PF3D7_1226800,0.474566992701023
PF3D7_1033100,PF3D7_1006600,0.118662571988816
PF3D7_0202100,PF3D7_1226800,0.424330228517452
PF3D7_0202100,PF3D7_1006600,0.119078585873035
PF3D7_0202100,PF3D7_1358500,0.248371971542254
PF3D7_0202100,PF3D7_1217900,0.107628013856746
PF3D7_0202100,PF3D7_0214100,0.0871457244451802
PF3D7_0202100,PF3D7_1226400,0.0775358704375071
PF3D7_0202100,PF3D7_1116200,0.0556098946858398
PF3D7_1226800,PF3D7_1358500,0.489933442010482
PF3D7_1006600,PF3D7_1217900,0.239428707585753
PF3D7_0302000,PF3D7_1343300,0.588651867120737
PF3D7_1408900,PF3D7_1025000,0.58472705216382
PF3D7_0319900,PF3D7_1342100,0.579611525709583
PF3D7_0319900,PF3D7_API01600,0.490776374911202
PF3D7_0319900,PF3D7_0520200,0.333067762669513
PF3D7_1342100,PF3D7_API01600,0.401507562563793
PF3D7_1342100,PF3D7_1369700,0.353653429868058
PF3D7_1342100,PF3D7_1228900,0.203744082071134
PF3D7_1342100,PF3D7_0220800,0.190687278279455
PF3D7_1342100,PF3D7_1412600,0.18735915504901
PF3D7_API01600,PF3D7_1369700,0.269463172906253
PF3D7_API01600,PF3D7_0520200,0.235895264805308
PF3D7_1369700,PF3D7_1228900,0.141730014910766
PF3D7_0520200,PF3D7_1228900,0.127120716349359
PF3D7_1228900,PF3D7_1412600,0.370295564778743
PF3D7_1224200,PF3D7_1402500,0.569553439525801
PF3D7_1442300,PF3D7_0722400,0.558989735087586
PF3D7_1442300,PF3D7_1349200,0.453764017749081
PF3D7_1442300,PF3D7_0904800,0.471800906704523
PF3D7_1442300,PF3D7_0904000,0.44347401465999
PF3D7_1442300,PF3D7_0916700,0.318068615159982
PF3D7_1442300,PF3D7_0624000,0.310428802950602
PF3D7_0722400,PF3D7_1349200,0.472715526618465
PF3D7_0722400,PF3D7_0904000,0.342539838847624
PF3D7_1349200,PF3D7_0904000,0.333293042029686
PF3D7_1349200,PF3D7_0916700,0.35102675704594
PF3D7_0904800,PF3D7_0904000,0.206590110996414
PF3D7_0904800,PF3D7_0624000,0.385910818157121
PF3D7_0904000,PF3D7_0624000,0.330619341720401
PF3D7_0221700,PF3D7_0829000,0.442858525085688
PF3D7_0221700,PF3D7_0406000,0.414259405782764
PF3D7_0221700,PF3D7_0402100,0.364500450057852
PF3D7_0221700,PF3D7_0323400,0.362935787863796
PF3D7_0221700,PF3D7_1452200,0.361228589937791
PF3D7_0829000,PF3D7_1452200,0.356815056259839
PF3D7_0608800,PF3D7_1357000,0.552934230072185
PF3D7_0926800,PF3D7_1430100,0.552697950787206
PF3D7_0217900,PF3D7_0725200,0.552104012327363
PF3D7_0217900,PF3D7_0512200,0.35224617502035
PF3D7_0217900,PF3D7_0309500,0.294429478171585
PF3D7_0217900,PF3D7_0618500,0.308229284200845
PF3D7_0725200,PF3D7_0309500,0.434898425203067
PF3D7_0512200,PF3D7_0618500,0.500726582017133
PF3D7_1414100,PF3D7_0522700,0.54143044841107
PF3D7_0422700,PF3D7_1211400,0.536383892378313
PF3D7_1456900,PF3D7_1209400,0.410176039541936
PF3D7_1456900,PF3D7_1107200,0.536205702062487
PF3D7_1456900,PF3D7_0824600,0.466746138410492
PF3D7_1456900,PF3D7_1418000,0.353308495756256
PF3D7_1209400,PF3D7_0824600,0.508547740303054
PF3D7_1209400,PF3D7_1418000,0.356331997073047
PF3D7_1107200,PF3D7_0824600,0.399447579128812
PF3D7_0824600,PF3D7_1418000,0.502114465708222
PF3D7_0708800,PF3D7_1124700,0.474344342661897
PF3D7_1422800,PF3D7_0217700,0.527090525020257
PF3D7_1422800,PF3D7_0322100,0.394806396278972
PF3D7_0217700,PF3D7_0610200,0.196169935370344
PF3D7_0615900,PF3D7_0310500,0.522805284228197
PF3D7_0615900,PF3D7_1119400,0.385390662427894
PF3D7_0615900,PF3D7_1313800,0.247749599610702
PF3D7_0310500,PF3D7_1238500,0.313623862093134
PF3D7_0305000,PF3D7_1432600,0.522416141268955
PF3D7_0305000,PF3D7_0625200,0.51486849498389
PF3D7_0305000,PF3D7_0501900,0.472806760486585
PF3D7_0305000,PF3D7_1029200,0.242981883046572
PF3D7_1432600,PF3D7_0625200,0.47858472696928
PF3D7_1419300,PF3D7_0610800,0.521830991863938
PF3D7_1419300,PF3D7_1439900,0.372875772676777
PF3D7_1419300,PF3D7_1012500,0.258858014888644
PF3D7_0610800,PF3D7_0903700,0.286122662271811
PF3D7_0711300,PF3D7_0411100,0.519410639620405
PF3D7_0711300,PF3D7_1129600,0.39268642569939
PF3D7_0411100,PF3D7_0509400,0.214669022847149
PF3D7_1364200,PF3D7_1205500,0.518616273299698
PF3D7_0207700,PF3D7_0902800,0.515501256634169
PF3D7_1118400,PF3D7_1412500,0.312906740836182
PF3D7_1118400,PF3D7_0816400,0.512719409831615
PF3D7_1118400,PF3D7_1408000,0.202682291570359
PF3D7_1118400,PF3D7_1143400,0.201684728514791
PF3D7_1118400,PF3D7_0807300,0.196902810456943
PF3D7_1118400,PF3D7_0512900,0.186855516574613
PF3D7_1412500,PF3D7_0816400,0.352469827941377
PF3D7_1412500,PF3D7_1143400,0.150420028829891
PF3D7_1412500,PF3D7_0512900,0.262926619402369
PF3D7_1357900,PF3D7_0802200,0.512437958244125
PF3D7_0927700,PF3D7_0702500,0.512090291458016
PF3D7_1240000,PF3D7_0908500,0.351868609060626
PF3D7_1303800,PF3D7_1414700,0.506907148136504
PF3D7_0910200,PF3D7_1147200,0.503211053766446
PF3D7_1338000,PF3D7_1007800,0.501905923078478
PF3D7_1338000,PF3D7_0518500,0.375912059826732
PF3D7_1007800,PF3D7_0920400,0.22869756582301
PF3D7_0626700,PF3D7_1251300,0.501891344788507
PF3D7_1223600,PF3D7_1364400,0.50066699252816
PF3D7_1475900,PF3D7_0513100,0.498688454152011
PF3D7_0632800,PF3D7_0508700,0.454677669800354
PF3D7_0913200,PF3D7_1338300,0.494466308253705
PF3D7_0913200,PF3D7_0319600,0.222613988216654
PF3D7_1338300,PF3D7_0319600,0.183998435700057
PF3D7_1338300,PF3D7_1356300,0.0976867695844673
PF3D7_0319600,PF3D7_1356300,0.401885044026555
PF3D7_1412900,PF3D7_1142700,0.494014270517402
PF3D7_1145800,PF3D7_0705500,0.492006451299697
PF3D7_1347500,PF3D7_0419600,0.488986156206647
PF3D7_0211800,PF3D7_1403900,0.484645571208944
PF3D7_0806600,PF3D7_1208200,0.483381777595705
PF3D7_0806600,PF3D7_1103600,0.276054934331377
PF3D7_1208200,PF3D7_1220500,0.329345073210064
PF3D7_0506500,PF3D7_1126500,0.482380923129372
PF3D7_1314200,PF3D7_0106000,0.402129264938823
PF3D7_1230000,PF3D7_0411900,0.464883158104438
PF3D7_1443400,PF3D7_1327300,0.480953583508133
PF3D7_1443400,PF3D7_1417200,0.440372858626516
PF3D7_1443400,PF3D7_1411300,0.295470598471722
PF3D7_1327300,PF3D7_1332200,0.119639019069337
PF3D7_0520100,PF3D7_1343600,0.478183547356265
PF3D7_1000100,PF3D7_1025500,0.44594759744584
PF3D7_0936300,PF3D7_0924300,0.470433700066048
PF3D7_1363500,PF3D7_1013200,0.470328256051346
PF3D7_1363500,PF3D7_1402400,0.143073224536579
PF3D7_1013200,PF3D7_1402400,0.12162293806298
PF3D7_1016200,PF3D7_0205400,0.470052738091917
PF3D7_1016200,PF3D7_1008800,0.308715045998809
PF3D7_1016200,PF3D7_0623100,0.435235223990597
PF3D7_1016200,PF3D7_1359300,0.32646258839991
PF3D7_1016200,PF3D7_1138600,0.191472303397557
PF3D7_0205400,PF3D7_1008800,0.459339809053506
PF3D7_1311800,PF3D7_1350100,0.46780062289696
PF3D7_0714500,PF3D7_1033700,0.466132283611865
PF3D7_0301900,PF3D7_1479000,0.424816377535548
PF3D7_0935800,PF3D7_1468900,0.461506542649379
PF3D7_0935800,PF3D7_0910100,0.34784456960325
PF3D7_1468900,PF3D7_0417500,0.253370269333257
PF3D7_1468900,PF3D7_1460400,0.182065829640831
PF3D7_1468900,PF3D7_1003300,0.032092993473744
PF3D7_0417500,PF3D7_1460400,0.163915359145407
PF3D7_1460400,PF3D7_0910100,0.113502400996266
PF3D7_1460400,PF3D7_1003300,0.136574133197161
PF3D7_0815800,PF3D7_1337800,0.460402096082863
PF3D7_1206700,PF3D7_1203200,0.460401228628296
PF3D7_1206700,PF3D7_1206800,0.234232772301824
PF3D7_1206700,PF3D7_0927000,0.162607324488565
PF3D7_1203200,PF3D7_1206800,0.349092283520709
PF3D7_1206800,PF3D7_0927000,0.156857750740668
PF3D7_1406700,PF3D7_0310700,0.458264051529598
PF3D7_1406700,PF3D7_1120000,0.249589439948423
PF3D7_0310700,PF3D7_0110400,0.229882770426133
PF3D7_0301800,PF3D7_0816700,0.407186180824352
PF3D7_1122200,PF3D7_0623600,0.457674189909346
PF3D7_0629400,PF3D7_1468400,0.455497938974693
PF3D7_1310400,PF3D7_0620500,0.45392567247668
PF3D7_0207400,PF3D7_0731600,0.453223847237725
PF3D7_0207400,PF3D7_1461900,0.334541098308703
PF3D7_0731600,PF3D7_0810300,0.425945867047956
PF3D7_0731600,PF3D7_1461900,0.268725442716656
PF3D7_0810300,PF3D7_1461900,0.256847374911849
PF3D7_1228300,PF3D7_0726500,0.45266010313168
PF3D7_1022500,PF3D7_1306800,0.450508295961588
PF3D7_0502600,PF3D7_1034400,0.401749567891237
PF3D7_0802100,PF3D7_0316600,0.449215757846074
PF3D7_0207100,PF3D7_0611700,0.44882453953917
PF3D7_1432700,PF3D7_1369500,0.447763362902768
PF3D7_1443900,PF3D7_1127300,0.447033067595077
PF3D7_1437400,PF3D7_0112000,0.444765287558645
PF3D7_1437400,PF3D7_1437800,0.207244340471235
PF3D7_1437400,PF3D7_1368200,0.190278281891636
PF3D7_1437400,PF3D7_1030600,0.18388255477189
PF3D7_0112000,PF3D7_0610700,0.301629694345598
PF3D7_1405700,PF3D7_0511500,0.429871689153181
PF3D7_1351000,PF3D7_1117900,0.444147541026875
PF3D7_1130900,PF3D7_1220100,0.442856348157133
PF3D7_0715600,PF3D7_0821600,0.440036887504389
PF3D7_1350500,PF3D7_1208500,0.438906023285225
PF3D7_1350500,PF3D7_0626200,0.336602471511276
PF3D7_1350500,PF3D7_1442500,0.295062123929386
PF3D7_1208500,PF3D7_0208000,0.140687332704309
PF3D7_0205600,PF3D7_1465100,0.438217030580483
PF3D7_1440000,PF3D7_0714100,0.427959081876294
PF3D7_0627700,PF3D7_1457300,0.434950684870236
PF3D7_0627700,PF3D7_1144500,0.310440248200768
PF3D7_0627700,PF3D7_0308000,0.243259900437576
PF3D7_0627700,PF3D7_0804900,0.225911719844184
PF3D7_1457300,PF3D7_1144500,0.271090024319938
PF3D7_1457300,PF3D7_0527200,0.291104161028405
PF3D7_1144500,PF3D7_0308000,0.211837195650088
PF3D7_1468200,PF3D7_1122700,0.43482814532281
PF3D7_0704400,PF3D7_0407800,0.433794728595671
PF3D7_0911100,PF3D7_1441000,0.432521968704852
PF3D7_1218200,PF3D7_0526500,0.432225611022353
PF3D7_0506100,PF3D7_1435600,0.431531273646259
PF3D7_0506100,PF3D7_1019700,0.393141091135484
PF3D7_1435600,PF3D7_1316100,0.120521373268022
PF3D7_0109500,PF3D7_0922700,0.431434315570624
PF3D7_0417200,PF3D7_0518200,0.43131443622394
PF3D7_1423700,PF3D7_0706500,0.428178005419035
PF3D7_0320500,PF3D7_1125900,0.425832124571727
PF3D7_1427900,PF3D7_1204300,0.425325668019031
PF3D7_0626800,PF3D7_1012400,0.4243527340305
PF3D7_1250700,PF3D7_1326100,0.424151792036024
PF3D7_0526200,PF3D7_1363600,0.424134827611102
PF3D7_1014900,PF3D7_0933500,0.423119806917409
PF3D7_0918700,PF3D7_0716500,0.421916465869469
PF3D7_0312100,PF3D7_0704600,0.421737044645947
PF3D7_0905800,PF3D7_0723900,0.41844966617316
PF3D7_0915400,PF3D7_1226600,0.416901168929576
PF3D7_0915400,PF3D7_0923800,0.332530458164735
PF3D7_0915400,PF3D7_1454700,0.156918285098269
PF3D7_0915400,PF3D7_1116000,0.190675351409822
PF3D7_1226600,PF3D7_1454700,0.274760066676478
PF3D7_1226600,PF3D7_1345700,0.272825850581097
PF3D7_1226600,PF3D7_1115600,0.0927198787751971
PF3D7_0923800,PF3D7_1345700,0.272531766902997
PF3D7_1028300,PF3D7_0812800,0.414033692338116
PF3D7_0320900,PF3D7_1033300,0.41362303361116
PF3D7_0818200,PF3D7_1324900,0.408763084650207
PF3D7_1235600,PF3D7_0404900,0.407096929355012
PF3D7_1242500,PF3D7_1419900,0.405128163816294
PF3D7_1242500,PF3D7_0515400,0.337829036288366
PF3D7_1419900,PF3D7_0405400,0.189697475964525
PF3D7_1419900,PF3D7_0422500,0.140722352553887
PF3D7_0608900,PF3D7_1462100,0.403597667197109
PF3D7_1210700,PF3D7_0624600,0.330506987528025
PF3D7_1210700,PF3D7_0821200,0.401845428914553
PF3D7_1210700,PF3D7_1309300,0.286975291113913
PF3D7_1210700,PF3D7_1213900,0.261311411766088
PF3D7_0624600,PF3D7_1309300,0.246466269493348
PF3D7_0624600,PF3D7_1213900,0.307606786050855
PF3D7_0821200,PF3D7_0916600,0.144147007584106
PF3D7_1312400,PF3D7_0515700,0.401567596520254
PF3D7_0412200,PF3D7_1364500,0.401487368244238
PF3D7_0412200,PF3D7_0105200,0.377323213255503
PF3D7_0412200,PF3D7_0319200,0.292587854142989
PF3D7_0412200,PF3D7_1146000,0.224003667848183
PF3D7_1364500,PF3D7_0105200,0.323366595425039
PF3D7_1364500,PF3D7_1307000,0.141538007274388
PF3D7_1308400,PF3D7_1335300,0.396417001253671
PF3D7_1125800,PF3D7_0513800,0.338841265145455
PF3D7_1360700,PF3D7_1345400,0.394132211304176
PF3D7_1360700,PF3D7_0324900,0.296992583642317
PF3D7_1345400,PF3D7_1305500,0.192084729083698
PF3D7_0108300,PF3D7_0919900,0.393310783020426
PF3D7_0212900,PF3D7_1134800,0.392001166362834
PF3D7_0212900,PF3D7_1409300,0.165012728088803
PF3D7_0212900,PF3D7_1428800,0.115159621085639
PF3D7_1134800,PF3D7_1409300,0.29501993596857
PF3D7_1134800,PF3D7_0915100,0.256977485367401
PF3D7_1134800,PF3D7_0210900,0.170426468412033
PF3D7_1134800,PF3D7_1401600,0.0923751379216098
PF3D7_1409300,PF3D7_0210900,0.260648395917107
PF3D7_1235300,PF3D7_1014600,0.391933755384612
PF3D7_1353400,PF3D7_0710000,0.391532533473502
PF3D7_1304400,PF3D7_1409000,0.391122166347277
PF3D7_0523000,PF3D7_1106500,0.390363553859534
PF3D7_0920900,PF3D7_1141700,0.331013857099912
PF3D7_1235500,PF3D7_0527600,0.38285248943481
PF3D7_0810600,PF3D7_0321600,0.382237162872681
PF3D7_0113300,PF3D7_1147000,0.378753025341329
PF3D7_1110400,PF3D7_1414400,0.376979236707768
PF3D7_1471300,PF3D7_1031200,0.375349936159826
PF3D7_0524300,PF3D7_1471400,0.375320279616234
PF3D7_1434100,PF3D7_1222100,0.372771715467183
PF3D7_1206200,PF3D7_0418200,0.3689588820347
PF3D7_1211700,PF3D7_0807900,0.362562141154873
PF3D7_1242800,PF3D7_1033400,0.358491057309563
PF3D7_0719000,PF3D7_1468700,0.356818128256553
PF3D7_1354500,PF3D7_0612700,0.355344003277933
PF3D7_1354500,PF3D7_0720800,0.236163229793466
PF3D7_0612700,PF3D7_0204500,0.181548280336432
PF3D7_0612700,PF3D7_0303700,0.17973046489003
PF3D7_0908600,PF3D7_1356400,0.354681109856826
PF3D7_1402000,PF3D7_1363400,0.349412929468559
PF3D7_1247500,PF3D7_0608300,0.349068117741243
PF3D7_0504600,PF3D7_1312600,0.3471054902889
PF3D7_0711500,PF3D7_1234500,0.324190510584345
PF3D7_0711500,PF3D7_0823200,0.271840337120177
PF3D7_0711500,PF3D7_0802000,0.150479148937039
PF3D7_0711500,PF3D7_1412800,0.340838929743586
PF3D7_0711500,PF3D7_1108500,0.239862591568288
PF3D7_0711500,PF3D7_1458400,0.127956299116757
PF3D7_0711500,PF3D7_1236100,0.047252378385841
PF3D7_1234500,PF3D7_0802000,0.131153108534398
PF3D7_1234500,PF3D7_1458400,0.100522504243404
PF3D7_0823200,PF3D7_1236100,0.0701931786588651
PF3D7_0802000,PF3D7_1236100,0.155155760464008
PF3D7_0802000,PF3D7_0919400,0.0269547892533697
PF3D7_1412800,PF3D7_0919400,0.0805762171078519
PF3D7_1360900,PF3D7_1436600,0.340251219063136
PF3D7_1409500,PF3D7_1305300,0.338677171357146
PF3D7_0611900,PF3D7_1231100,0.336591575687651
PF3D7_1122400,PF3D7_1315400,0.331134694297167
PF3D7_1405100,PF3D7_1136100,0.329361348090737
PF3D7_1347700,PF3D7_0510200,0.327960705376306
PF3D7_0106100,PF3D7_1032800,0.317002971836067
PF3D7_1359700,PF3D7_0824200,0.308634090173013
PF3D7_1315700,PF3D7_0935000,0.306961668118553
PF3D7_0911500,PF3D7_1230700,0.305522870282838
PF3D7_0928200,PF3D7_0818700,0.304943811685818
PF3D7_0317800,PF3D7_0812400,0.301423513371903
PF3D7_1401800,PF3D7_0315100,0.296704519271815
PF3D7_1401800,PF3D7_0529500,0.0480892010186595
PF3D7_1401800,PF3D7_0413900,0.180326444896667
PF3D7_0315100,PF3D7_0529500,0.186734769473933
PF3D7_1034000,PF3D7_0808600,0.279254663076827
PF3D7_0730100,PF3D7_1243700,0.274163669116871
PF3D7_0817500,PF3D7_1216200,0.268995839179861
PF3D7_1017400,PF3D7_1104700,0.267678195584496
PF3D7_0812500,PF3D7_1324500,0.251857289681918
PF3D7_1328500,PF3D7_1317000,0.252277049159291
PF3D7_1431600,PF3D7_1367700,0.187035853922285
PF3D7_1444100,PF3D7_1216400,0.240922067472799
PF3D7_0520600,PF3D7_1342800,0.222461394821287
PF3D7_1034900,PF3D7_1238800,0.221912802327735
PF3D7_1335400,PF3D7_0903400,0.220543508972944
PF3D7_0317700,PF3D7_0913600,0.219878078669475
PF3D7_1310800,PF3D7_1028400,0.211803257156791
PF3D7_0603500,PF3D7_1344100,0.208261257563656
PF3D7_1104400,PF3D7_1222300,0.187219652369947
PF3D7_0719600,PF3D7_0304400,0.181799880452017
PF3D7_1315900,PF3D7_0731500,0.173797267826602
PF3D7_1459000,PF3D7_0813600,0.171041006398234
PF3D7_0502000,PF3D7_0306900,0.160174711245573
PF3D7_0516200,PF3D7_1308300,0.158094740249839
PF3D7_0108000,PF3D7_1353800,0.1551003935391
PF3D7_0113700,PF3D7_0807600,0.117434328800493
PF3D7_1456700,PF3D7_0627800,0.115370706839272
PF3D7_0403800,PF3D7_0528200,0.853840375982907
PF3D7_0403800,PF3D7_1316600,0.447596578237547
PF3D7_0403800,PF3D7_1358900,0.471930160661636
PF3D7_0403800,PF3D7_1420200,0.473425182503277
PF3D7_0403800,PF3D7_0110900,0.510814107367607
PF3D7_0605100,PF3D7_0110900,0.986493196522952
PF3D7_0528200,PF3D7_0110900,0.799789300568266
PF3D7_1316600,PF3D7_0110900,0.44467979124965
PF3D7_1358900,PF3D7_0110900,0.755529760728622
PF3D7_1420200,PF3D7_0110900,0.541930768248639
PF3D7_0410600,PF3D7_1328900,0.376467116452394
PF3D7_0410600,PF3D7_1415000,0.421596375597702
PF3D7_1328900,PF3D7_1415000,0.417226533848524
PF3D7_0811500,PF3D7_1329100,0.308900934647502
PF3D7_1463200,PF3D7_1241700,0.408961330599005
PF3D7_0912800,PF3D7_0625700,0.859431926071958
PF3D7_0207200,PF3D7_0904600,0.3914202902218
PF3D7_1237000,PF3D7_1448100,0.522910675677465
PF3D7_1237000,PF3D7_1001300,0.796211563607409
PF3D7_1448100,PF3D7_0907600,0.466236586330695
PF3D7_1448100,PF3D7_1001300,0.398613649268017
PF3D7_0907600,PF3D7_1001300,0.774201097559311
PF3D7_1425900,PF3D7_0516700,0.296256446975431
PF3D7_1469700,PF3D7_0703400,0.796658107231707
PF3D7_0723000,PF3D7_1319300,0.151385460918364
PF3D7_0905900,PF3D7_1429800,0.547159156933022
PF3D7_0905900,PF3D7_0717200,0.305221086842659
PF3D7_0905900,PF3D7_0933600,0.285308742597907
PF3D7_0905900,PF3D7_0926900,0.0371094134431209
PF3D7_0905900,PF3D7_1145100,0.0224718588189554
PF3D7_0905900,PF3D7_0606700,0.0155580671890749
PF3D7_1429800,PF3D7_0933600,0.17079924455111
PF3D7_1429800,PF3D7_1145100,0.0485812948271211
PF3D7_0717200,PF3D7_0933600,0.513263755488151
PF3D7_0717200,PF3D7_0926900,0.0113110273273528
PF3D7_0933600,PF3D7_1145100,0.0479501781936226
PF3D7_0926900,PF3D7_1145100,0.236361569057114
PF3D7_0619000,PF3D7_0602100,0.286666114038146
PF3D7_0619000,PF3D7_0921500,0.483395016790814
PF3D7_0602100,PF3D7_0921500,0.288024793801792
PF3D7_1311400,PF3D7_0936600,0.328845884522771
PF3D7_0607000,PF3D7_1119800,0.66042121933623
PF3D7_0524400,PF3D7_1012700,0.512198733933238
PF3D7_0524400,PF3D7_1119800,0.266136562589334
PF3D7_1244100,PF3D7_0828900,0.0383009904275752
PF3D7_0513200,PF3D7_1031400,0.104306979532532
PF3D7_1312200,PF3D7_1439100,0.48259541664465
PF3D7_1312200,PF3D7_0316200,0.669271225798467
PF3D7_1439100,PF3D7_0316200,0.514203046204804
PF3D7_0905400,PF3D7_0302500,0.670156532835506
PF3D7_0403800,PF3D7_0605100,0.421542488186707
PF3D7_0607000,PF3D7_0524400,0.40303218328664
PF3D7_0607000,PF3D7_1012700,0.273202583246477
